"_time","source_subnet","ip_dst","unique_scanners","ports_scanned","total_packets","alert_severity","alert_message"
"2024-08-21T04:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,10,20,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T04:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,12,24,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T04:40:00.000-0500","194.26.29.0/24","203.161.44.208",5,7,12,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T04:50:00.000-0500","194.26.29.0/24","203.161.44.208",4,6,12,CRITICAL,"Coordinated botnet scan: 4 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T04:50:00.000-0500","79.124.62.0/24","203.161.44.208",3,9,18,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T05:00:00.000-0500","79.124.62.0/24","203.161.44.208",3,6,12,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T05:30:00.000-0500","194.26.29.0/24","203.161.44.208",5,8,15,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T05:30:00.000-0500","79.110.62.0/24","203.161.44.208",5,16,32,CRITICAL,"Coordinated botnet scan: 5 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T05:30:00.000-0500","79.124.62.0/24","203.161.44.208",3,9,18,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T05:40:00.000-0500","194.26.29.0/24","203.161.44.208",5,7,13,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T05:40:00.000-0500","79.124.62.0/24","203.161.44.208",4,7,14,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T05:50:00.000-0500","194.26.29.0/24","203.161.44.208",5,6,12,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T06:10:00.000-0500","194.26.29.0/24","203.161.44.208",4,6,12,CRITICAL,"Coordinated botnet scan: 4 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T06:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,6,12,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T06:20:00.000-0500","79.110.62.0/24","203.161.44.208",3,14,27,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T06:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,9,18,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T06:30:00.000-0500","79.124.62.0/24","203.161.44.208",3,12,24,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T06:50:00.000-0500","194.26.29.0/24","203.161.44.208",8,11,20,CRITICAL,"Coordinated botnet scan: 8 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T06:50:00.000-0500","79.110.62.0/24","203.161.44.208",3,14,28,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T06:50:00.000-0500","79.124.62.0/24","203.161.44.208",4,12,24,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T07:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T07:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,15,30,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T07:30:00.000-0500","79.110.62.0/24","203.161.44.208",3,19,38,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T07:50:00.000-0500","79.124.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T08:10:00.000-0500","79.124.62.0/24","203.161.44.208",4,10,20,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T08:20:00.000-0500","194.26.29.0/24","203.161.44.208",5,6,12,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T08:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,6,12,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T08:30:00.000-0500","194.26.29.0/24","203.161.44.208",5,6,12,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T08:30:00.000-0500","79.124.62.0/24","203.161.44.208",4,7,14,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T08:40:00.000-0500","79.110.62.0/24","203.161.44.208",3,19,37,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T08:50:00.000-0500","79.124.62.0/24","203.161.44.208",4,8,16,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T09:00:00.000-0500","206.168.34.0/24","203.161.44.208",4,23,70,CRITICAL,"Coordinated botnet scan: 4 IPs from 206.168.34.0/24 scanning 203.161.44.208"
"2024-08-21T09:00:00.000-0500","79.124.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T09:10:00.000-0500","194.26.29.0/24","203.161.44.208",5,6,11,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T09:20:00.000-0500","79.124.62.0/24","203.161.44.208",5,10,20,CRITICAL,"Coordinated botnet scan: 5 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T09:30:00.000-0500","79.124.62.0/24","203.161.44.208",3,13,26,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T09:40:00.000-0500","194.26.29.0/24","203.161.44.208",5,6,12,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T09:40:00.000-0500","79.124.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T09:50:00.000-0500","79.124.62.0/24","203.161.44.208",3,6,12,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T10:00:00.000-0500","79.124.62.0/24","203.161.44.208",3,11,22,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T10:10:00.000-0500","167.94.145.0/24","203.161.44.208",6,9,16,CRITICAL,"Coordinated botnet scan: 6 IPs from 167.94.145.0/24 scanning 203.161.44.208"
"2024-08-21T10:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,11,22,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T10:20:00.000-0500","194.26.29.0/24","203.161.44.208",7,7,13,CRITICAL,"Coordinated botnet scan: 7 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T10:30:00.000-0500","79.110.62.0/24","203.161.44.208",3,12,24,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T10:30:00.000-0500","79.124.62.0/24","203.161.44.208",3,6,11,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T10:40:00.000-0500","194.26.29.0/24","203.161.44.208",4,6,11,CRITICAL,"Coordinated botnet scan: 4 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T10:40:00.000-0500","79.110.62.0/24","203.161.44.208",4,19,38,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T10:40:00.000-0500","79.124.62.0/24","203.161.44.208",3,9,18,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T11:00:00.000-0500","194.26.29.0/24","203.161.44.208",7,9,17,CRITICAL,"Coordinated botnet scan: 7 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T11:00:00.000-0500","79.124.62.0/24","203.161.44.208",3,9,18,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T11:10:00.000-0500","79.110.62.0/24","203.161.44.208",3,12,24,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T11:20:00.000-0500","194.26.29.0/24","203.161.44.208",6,7,14,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T11:20:00.000-0500","79.110.62.0/24","203.161.44.208",4,10,19,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T11:30:00.000-0500","79.124.62.0/24","203.161.44.208",3,14,28,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T11:40:00.000-0500","194.26.29.0/24","203.161.44.208",4,6,12,CRITICAL,"Coordinated botnet scan: 4 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T11:40:00.000-0500","79.124.62.0/24","203.161.44.208",4,10,19,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T11:50:00.000-0500","79.124.62.0/24","203.161.44.208",3,7,14,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T12:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T12:20:00.000-0500","194.26.29.0/24","203.161.44.208",6,7,14,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T12:20:00.000-0500","79.124.62.0/24","203.161.44.208",4,13,26,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T12:40:00.000-0500","79.110.62.0/24","203.161.44.208",3,11,21,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T12:40:00.000-0500","79.124.62.0/24","203.161.44.208",3,10,20,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T13:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,10,20,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T13:40:00.000-0500","194.26.29.0/24","203.161.44.208",6,7,12,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T13:40:00.000-0500","79.110.62.0/24","203.161.44.208",3,13,26,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T13:40:00.000-0500","79.124.62.0/24","203.161.44.208",3,10,20,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T14:00:00.000-0500","79.124.62.0/24","203.161.44.208",3,7,14,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T14:10:00.000-0500","194.26.29.0/24","203.161.44.208",5,6,12,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T14:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,6,12,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T14:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,7,14,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T14:30:00.000-0500","194.26.29.0/24","203.161.44.208",6,7,12,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T14:50:00.000-0500","79.110.62.0/24","203.161.44.208",3,12,23,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T15:00:00.000-0500","194.26.29.0/24","203.161.44.208",6,7,13,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T15:00:00.000-0500","79.124.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T15:10:00.000-0500","194.26.29.0/24","203.161.44.208",5,8,16,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T15:20:00.000-0500","79.110.62.0/24","203.161.44.208",4,11,21,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T15:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,7,14,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T15:30:00.000-0500","79.124.62.0/24","203.161.44.208",4,10,20,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T15:40:00.000-0500","194.26.29.0/24","203.161.44.208",6,6,12,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T15:40:00.000-0500","79.124.62.0/24","203.161.44.208",3,11,22,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T15:50:00.000-0500","194.26.29.0/24","203.161.44.208",6,7,14,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T15:50:00.000-0500","79.110.62.0/24","203.161.44.208",3,16,32,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T16:10:00.000-0500","194.26.29.0/24","203.161.44.208",6,8,16,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T16:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,10,20,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T16:20:00.000-0500","79.110.62.0/24","203.161.44.208",3,14,28,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T16:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T16:30:00.000-0500","79.124.62.0/24","203.161.44.208",3,13,26,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T16:40:00.000-0500","194.26.29.0/24","203.161.44.208",6,8,16,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T16:40:00.000-0500","79.110.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T16:40:00.000-0500","79.124.62.0/24","203.161.44.208",3,11,22,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T16:50:00.000-0500","79.124.62.0/24","203.161.44.208",3,6,12,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T16:50:00.000-0500","83.222.190.0/24","203.161.44.208",4,7,13,CRITICAL,"Coordinated botnet scan: 4 IPs from 83.222.190.0/24 scanning 203.161.44.208"
"2024-08-21T17:00:00.000-0500","79.110.62.0/24","203.161.44.208",3,18,36,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.110.62.0/24 scanning 203.161.44.208"
"2024-08-21T17:00:00.000-0500","79.124.62.0/24","203.161.44.208",3,11,22,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T17:10:00.000-0500","194.26.29.0/24","203.161.44.208",6,7,12,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T17:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,7,14,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T17:40:00.000-0500","79.124.62.0/24","203.161.44.208",3,9,18,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T17:50:00.000-0500","79.124.62.0/24","203.161.44.208",3,9,18,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T18:00:00.000-0500","79.124.62.0/24","203.161.44.208",3,7,14,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T18:10:00.000-0500","79.124.62.0/24","203.161.44.208",3,6,12,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T18:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,10,20,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T18:40:00.000-0500","194.26.29.0/24","203.161.44.208",4,6,12,CRITICAL,"Coordinated botnet scan: 4 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T18:40:00.000-0500","79.124.62.0/24","203.161.44.208",3,9,18,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T18:50:00.000-0500","194.26.29.0/24","203.161.44.208",6,7,14,CRITICAL,"Coordinated botnet scan: 6 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T18:50:00.000-0500","79.124.62.0/24","203.161.44.208",3,7,14,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T19:00:00.000-0500","79.124.62.0/24","203.161.44.208",4,9,18,CRITICAL,"Coordinated botnet scan: 4 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T19:20:00.000-0500","194.26.29.0/24","203.161.44.208",5,6,12,CRITICAL,"Coordinated botnet scan: 5 IPs from 194.26.29.0/24 scanning 203.161.44.208"
"2024-08-21T19:20:00.000-0500","79.124.62.0/24","203.161.44.208",3,10,20,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T19:30:00.000-0500","79.124.62.0/24","203.161.44.208",3,8,16,CRITICAL,"Coordinated botnet scan: 3 IPs from 79.124.62.0/24 scanning 203.161.44.208"
"2024-08-21T19:40:00.000-0500","194.26.29.0/24","203.161.44.208",4,6,11,CRITICAL,"Coordinated botnet scan: 4 IPs from 194.26.29.0/24 scanning 203.161.44.208"
